,0,1,FID,PAC,NAME,省,DEM,GDP,NDVI,POP,RIVER,ROAD,count
617,0.378321767,0.621678233,372,150724,鄂温克族自治旗,内蒙古自治区,0.166657417,3.48468E-05,0.895892331,0.00023688,0.146017848,0.000183535,1
618,0.152333498,0.847666502,377,150782,牙克石市,内蒙古自治区,0.173442741,2.09071E-05,0.989913115,0.000324478,0.144099993,0.000230685,1
619,0.369985759,0.630014241,380,150785,根河市,内蒙古自治区,0.17581127,8.65827E-06,0.971905231,0.000191114,0.144236428,0.000134663,1
620,0.803769588,0.196230382,381,150802,临河区,内蒙古自治区,0.201075581,0.000684378,0.71123231,0.007643608,0.309037868,0.001779057,1
621,0.504908204,0.495091826,393,150925,凉城县,内蒙古自治区,0.28492667,0.000106144,0.738724634,0.001654282,0.142857143,0.000541351,1
622,0.401683509,0.598316491,412,152527,太仆寺旗,内蒙古自治区,0.281969406,6.94153E-05,0.734164372,0.000863215,0.142857143,0.000639715,1
623,0.193279684,0.806720316,414,152529,正镶白旗,内蒙古自治区,0.245759659,2.33543E-05,0.537401104,0.00018691,0.142857143,0.000316789,1
624,0.431948662,0.568051338,416,152531,多伦县,内蒙古自治区,0.263164399,6.66476E-05,0.725813003,0.000717923,0.154905003,0.000542859,1
625,0.447776854,0.552223146,429,210114,于洪区,辽宁省,0.006961126,0.009112226,0.755337237,0.077885027,0.142857143,0.008584613,1
626,0.386490703,0.613509297,430,210115,辽中区,辽宁省,0.002986049,0.00065214,0.898062024,0.006465057,0.150905718,0.000925992,1
627,0.364093363,0.635906637,435,210203,西岗区,辽宁省,0.010579033,0.085389268,0.451555069,0.3980569,0.143072859,0.090120715,1
628,0.278191745,0.721808255,456,210422,新宾满族自治县,辽宁省,0.097163068,6.59358E-05,0.991066959,0.001587113,0.14599714,0.000464853,1
629,0.730826497,0.269173503,460,210504,明山区,辽宁省,0.06221137,0.001631074,0.924849889,0.026864798,0.142857143,0.002101713,1
630,0.227324903,0.772675097,463,210522,桓仁满族自治县,辽宁省,0.099982184,0.000150987,0.986840576,0.002492417,0.181817867,0.000506106,1
631,0.505147457,0.494852513,467,210624,宽甸满族自治县,辽宁省,0.069035932,8.89178E-05,0.980082178,0.001883762,0.14716071,0.000455658,1
632,0.187749982,0.812250018,472,210711,太和区,辽宁省,0.009874948,0.003106023,0.716863685,0.03856898,0.24060573,0.004531166,1
633,0.498229682,0.501770318,481,210881,盖州市,辽宁省,0.045238519,0.000403594,0.89554866,0.007310608,0.154712851,0.00080001,1
634,0.587191045,0.412808955,487,210911,细河区,辽宁省,0.04227195,0.001691777,0.706399575,0.038611605,0.142857143,0.003911407,1
635,0.818079531,0.181920454,491,211003,文圣区,辽宁省,0.010190509,0.007796048,0.744470545,0.063395529,0,0,1
636,0.358274937,0.641725063,494,211011,太子河区,辽宁省,0.005908567,0.002742306,0.803060527,0.027312346,0.142857143,0.006560141,1
637,0.564353943,0.435646027,503,211221,铁岭县,辽宁省,0.030601718,0.000491601,0.925776269,0.008457634,0.209431436,0.000887476,1
638,0.414197683,0.585802317,522,220103,宽城区,吉林省,0.038887773,0.001609022,0.849883657,0.024110138,0.142857143,0.007141691,1
639,0.213407636,0.786592364,524,220105,二道区,吉林省,0.042783433,0.000780225,0.870673017,0.021358351,0.148936419,0.005312255,1
640,0.330371737,0.669628263,526,220112,双阳区,吉林省,0.04871427,0.000418612,0.960406162,0.006963623,0.158095006,0.001521515,1
641,0.326080143,0.673919857,552,220521,通化县,吉林省,0.123925897,9.26384E-05,0.987379285,0.002024616,0.153374285,0.001072013,1
642,0.388021946,0.611978054,555,220581,梅河口市,吉林省,0.070714024,8.37694E-05,0.962566791,0.007799481,0.171114284,0.001155465,1
643,0.38554132,0.61445868,562,220681,临江市,吉林省,0.159622932,1.37249E-05,0.994268877,0.00173867,0.165195705,0.000428313,1
644,0.564688325,0.435311645,568,220802,洮北区,吉林省,0.030643173,5.66171E-05,0.928930718,0.006502309,0.153638567,0.001447677,1
645,0.3381235,0.6618765,579,222424,汪清县,吉林省,0.119414515,6.91259E-06,0.994163478,0.000823231,0.147264295,0.000347379,1
646,0.549164653,0.450835317,580,222426,安图县,吉林省,0.151911232,5.59871E-06,0.989883476,0.000867271,0.149297856,0.000400076,1
647,0.166530311,0.833469689,583,230104,道外区,黑龙江省,0.026871265,0.003769377,0.800217887,0.038875254,0.2718893,0.005098053,1
648,0.045781553,0.954218447,585,230109,松北区,黑龙江省,0.023641646,0.003307157,0.858918376,0.007438117,0.191836439,0.009117219,1
649,0.228579402,0.771420598,586,230110,香坊区,黑龙江省,0.030318927,0.013939903,0.732650401,0.043411759,0.142857143,0.016063771,1
650,0.5280388,0.4719612,614,230281,讷河市,黑龙江省,0.048077024,9.65235E-05,0.957137953,0.002545103,0.14462071,0.000359247,1
651,0.15829885,0.84170115,640,230602,萨尔图区,黑龙江省,0.028720962,0.002042701,0.595607383,0.017186926,0.142857143,0.004506961,1
652,0.305683792,0.694316208,653,230723,汤旺县,黑龙江省,0.084335955,0.000126642,0.997975002,0.000635882,0.142857143,0.000195264,1
653,0.179693162,0.820306838,678,231081,绥芬河市,黑龙江省,0.108612604,0.000731707,0.960588881,0.008829901,0.161791425,0.002233286,1
654,0.311284661,0.688715339,679,231083,海林市,黑龙江省,0.115819674,7.1675E-05,0.986241593,0.001267138,0.149317867,0.000292763,1
655,0.173774183,0.826225817,681,231085,穆棱市,黑龙江省,0.106419072,0.000101724,0.98361503,0.001297487,0.152510725,0.000948755,1
656,0.394080997,0.605919003,683,231102,爱辉区,黑龙江省,0.079040742,1.408E-05,0.988181305,0.000409821,0.150233569,0.000323281,1
657,0.251225471,0.748774529,703,310104,徐汇区,上海市,0.001593374,0.212120985,0.422371816,0.568937875,0.142857143,0.142904148,1
658,0.255098462,0.744901538,704,310105,长宁区,上海市,0.001420535,0.13497288,0.444925856,0.487339875,0.142857143,0.112015958,1
659,0.399763703,0.600236297,708,310110,杨浦区,上海市,0.001346869,0.191941274,0.323434923,0.630236516,0.285714286,0.159890596,1
660,0.356707871,0.643292129,720,320105,建邺区,江苏省,0.001048679,0.063035278,0.376456448,0.13907482,0.809521397,0.059425216,1
661,0.722010076,0.277989924,727,320117,溧水区,江苏省,0.005511976,0.005426801,0.722635882,0.014154649,0.142857143,0.00331392,1
662,0.208151579,0.791848421,732,320213,梁溪区,江苏省,0.002262695,0.086900688,0.346065072,0.268831921,0.333333566,0.120269192,1
663,0.115577638,0.884422362,738,320305,贾汪区,江苏省,0.008353831,0.002893125,0.75721246,0.016352026,0.142857143,0.00216824,1
664,0.546081424,0.453918576,739,320311,泉山区,江苏省,0.008405396,0.035343651,0.502811987,0.133686997,0.142857143,0.035494684,1
665,0.473991096,0.526008904,740,320312,铜山区,江苏省,0.007784986,0.003911949,0.807183821,0.017578491,0.179962856,0.003233471,1
666,0.387579858,0.612420142,741,320321,丰县,江苏省,0.007839824,0.001788937,0.83389585,0.02022176,0.167920009,0.001838197,1
667,0.109092951,0.890907049,746,320402,天宁区,江苏省,0.000917737,0.026360938,0.515238785,0.091789884,0.142857143,0.079359204,1
668,0.05938381,0.94061619,762,320611,港闸区,江苏省,0.001022246,0.014338052,0.501667605,0.04547109,0.257142857,0.062117754,1
669,0.403070152,0.596929848,767,320684,海门市,江苏省,0.000849624,0.006355921,0.667596485,0.026502165,0.160934296,0.005261254,1
670,0.116943181,0.883056819,771,320707,赣榆区,江苏省,0.003646994,0.002798369,0.766607106,0.023590452,0.206717856,0.020093733,1
671,0.5152179,0.48478213,772,320722,东海县,江苏省,0.005232919,0.00147539,0.872367379,0.016045453,0.164285714,0.002963374,1
672,0.380773187,0.619226813,780,320830,盱眙县,江苏省,0.007014461,0.000926567,0.823118801,0.008673208,0.217262137,0.002195282,1
673,0.217470229,0.782529771,781,320831,金湖县,江苏省,0.001345327,0.00138447,0.767604116,0.008234567,0.313187125,0.001803367,1
674,0.32196492,0.67803508,783,320903,盐都区,江苏省,0.000201585,0.003472757,0.843947208,0.020421425,0.142857143,0.005206984,1
675,0.124917626,0.875082374,791,321002,广陵区,江苏省,0.000918104,0.012316605,0.692244434,0.033265704,0.469387861,0.018763835,1
676,0.490646183,0.509353817,805,321204,姜堰区,江苏省,0.00072745,0.00433578,0.870359706,0.022741297,0.142857143,0.012148436,1
677,0.230749369,0.769250631,817,330105,拱墅区,浙江省,0.003665521,0.047401317,0.486295549,0.232718712,0.142857143,0.211878175,1
678,0.221630156,0.778369844,840,330305,洞头区,浙江省,0.011914379,0.010301509,0.501758912,0.048507806,0.807985753,0.01569083,1
679,0.541828156,0.458171844,844,330328,文成县,浙江省,0.108567277,0.000450474,0.968120026,0.005382379,0.142857143,0.001528046,1
680,0.233969271,0.766030729,845,330329,泰顺县,浙江省,0.117985989,0.000371723,0.964403362,0.00431481,0.147252851,0.003606412,1
681,0.052781463,0.947218537,872,330781,兰溪市,浙江省,0.030942669,0.001607883,0.861818945,0.012205646,0.183673575,0.005455529,1
682,0.077170491,0.922829509,873,330782,义乌市,浙江省,0.039733809,0.003150984,0.803982417,0.021728633,0.142857143,0.012765069,1
683,0.259213269,0.740786731,874,330783,东阳市,浙江省,0.055778776,0.004443286,0.888885176,0.021531413,0.142857143,0.004625105,1
684,0.054611266,0.945388734,875,330784,永康市,浙江省,0.0445656,0.00323621,0.848519253,0.020454335,0.142857143,0.005598351,1
685,0.329704762,0.670295238,877,330803,衢江区,浙江省,0.069239976,0.000681579,0.906800702,0.006365636,0.1875,0.010640961,1
686,0.249162793,0.750837207,879,330824,开化县,浙江省,0.075077049,0.000363614,0.965414089,0.003316218,0.142857143,0.012927776,1
687,0.080072939,0.919927061,880,330825,龙游县,浙江省,0.042596711,0.001109757,0.881421913,0.00930732,0.142857143,0.009370658,1
688,0.090180337,0.909819663,882,330902,定海区,浙江省,0.013284002,0.005831917,0.714808151,0.028439067,0.286951425,0.012539885,1
689,0.114180505,0.885819495,884,330921,岱山县,浙江省,0.007564417,0.002919114,0.595249664,0.009356255,0.250716422,0.005599626,1
690,0.175115049,0.824884951,888,331004,路桥区,浙江省,0.004016869,0.006285926,0.591500916,0.041431794,0.146728581,0.013761367,1
691,0.313488305,0.686511695,891,331024,仙居县,浙江省,0.082682133,0.002969758,0.949758229,0.019067163,0.142857143,0.002391614,1
692,0.465838253,0.534161747,896,331121,青田县,浙江省,0.089487437,0.000556723,0.966295983,0.004344581,0.149001421,0.001606922,1
693,0.151305437,0.848694563,897,331122,缙云县,浙江省,0.097701922,0.000939784,0.942066427,0.004280667,0.142857143,0.002276698,1
694,0.238255978,0.761744022,898,331123,遂昌县,浙江省,0.136555838,0.000305019,0.975414364,0.002439114,0.142857143,0.001873177,1
695,0.117458582,0.882541418,899,331124,松阳县,浙江省,0.105394089,0.000457939,0.955306788,0.002407508,0.142857143,0.002334732,1
696,0.392418742,0.607581258,904,340102,瑶海区,安徽省,0.006458747,0.023162451,0.587948443,0.123795114,0.142857143,0.016266683,1
697,0.244875193,0.755124807,913,340202,镜湖区,安徽省,0.001760964,0.025980216,0.685319251,0.119193716,0.371428571,0.013585045,1
698,0.185310483,0.814689517,917,340221,芜湖县,安徽省,0.003028391,0.003291072,0.804196874,0.016439659,0.142857143,0.002588685,1
699,0.12266922,0.87733078,918,340222,繁昌县,安徽省,0.011007719,0.002471281,0.861840863,0.012008027,0.155279279,0.003005121,1
700,0.082397044,0.917602956,919,340223,南陵县,安徽省,0.011427162,0.001310117,0.931303268,0.009963002,0.142857143,0.002870751,1
701,0.244517148,0.755482852,923,340304,禹会区,安徽省,0.005324236,0.00420927,0.731041645,0.037687567,0.272727138,0.005386082,1
702,0.112831533,0.887168467,935,340503,花山区,安徽省,0.005938059,0.012214282,0.612949308,0.069880982,0.257142857,0.018602834,1
703,0.401329875,0.598670125,940,340523,和县,安徽省,0.004173374,0.001116311,0.843165244,0.010807769,0.222222137,0.002537068,1
704,0.680864692,0.319135338,943,340604,烈山区,安徽省,0.009430238,0.001742468,0.78890474,0.02642682,0.160714286,0.002904765,1
705,0.364222705,0.635777295,951,340811,宜秀区,安徽省,0.01222425,0.001827646,0.75004264,0.01986166,0.196428571,0.00344973,1
706,0.573486447,0.426513582,958,340882,潜山市,安徽省,0.054012868,0.000665733,0.911599981,0.008674625,0.152073582,0.001572869,1
707,0.326462686,0.673537314,961,341004,徽州区,安徽省,0.06846052,0.001000359,0.908377239,0.006320731,0.142857143,0.004077858,1
708,0.153280795,0.846719205,962,341021,歙县,安徽省,0.077157296,0.000539304,0.943067947,0.005797884,0.174602857,0.009354906,1
709,0.290490985,0.709509015,963,341022,休宁县,安徽省,0.0792587,0.000332928,0.964970834,0.003675932,0.142857143,0.002213071,1
710,0.40001899,0.59998101,964,341023,黟县,安徽省,0.082744107,0.000271727,0.974616801,0.002743229,0.142857143,0.001197397,1
711,0.116241992,0.883758008,967,341103,南谯区,安徽省,0.013262493,0.001138436,0.860498619,0.007622357,0.173912855,0.001914307,1
712,0.426886201,0.573113799,972,341181,天长市,安徽省,0.004174157,0.001650355,0.914066893,0.010405293,0.172707847,0.002030995,1
713,0.587309718,0.412690252,973,341182,明光市,安徽省,0.009456585,0.00057642,0.828870808,0.006941098,0.2,0.000961057,1
714,0.212224007,0.787775993,974,341202,颍州区,安徽省,0.006147713,0.002828765,0.722034174,0.039088697,0.165714286,0.012640714,1
715,0.452593207,0.547406793,976,341204,颍泉区,安徽省,0.006170168,0.001941171,0.796483626,0.028023575,0.208791439,0.007506118,1
716,0.469284117,0.530715883,979,341225,阜南县,安徽省,0.006166255,0.000862988,0.827388612,0.018890747,0.171842848,0.002957452,1
717,0.639060199,0.360939801,983,341321,砀山县,安徽省,0.009003674,0.001127519,0.862430547,0.020315681,0.148936419,0.0010523,1
718,0.388883293,0.611116707,988,341503,裕安区,安徽省,0.013774882,0.000811177,0.873431314,0.013511406,0.154440002,0.002422749,1
719,0.391353548,0.608646452,991,341523,舒城县,安徽省,0.035297709,0.000802132,0.919593005,0.010601046,0.171075723,0.004328994,1
720,0.395115197,0.604884803,993,341525,霍山县,安徽省,0.078177664,0.000436759,0.941774278,0.004782381,0.213357849,0.001097941,1
721,0.230305791,0.769694209,998,341702,贵池区,安徽省,0.025507299,0.000791214,0.893622553,0.008072087,0.184962136,0.001263539,1
722,0.392597139,0.607402861,1000,341722,石台县,安徽省,0.072484302,0.000137152,0.982407625,0.002264771,0.142857143,0.00051179,1
723,0.23580277,0.76419723,1001,341723,青阳县,安徽省,0.038594618,0.000637883,0.939550917,0.006283324,0.142857143,0.001793047,1
724,0.095117331,0.904882669,1002,341802,宣州区,安徽省,0.015105043,0.00096466,0.851811926,0.009260443,0.187039991,0.002049479,1
725,0.254775822,0.745224178,1005,341824,绩溪县,安徽省,0.093126323,0.000433337,0.951847783,0.004061515,0.142857143,0.002092089,1
726,0.024265826,0.975734174,1014,350112,长乐区,福建省,0.019152484,0.008609275,0.698088028,0.035340107,0.178712136,0.019251506,1
727,0.07042855,0.92957145,1018,350124,闽清县,福建省,0.096117245,0.001179544,0.947478496,0.004724898,0.185185002,0.005422234,1
728,0.137614191,0.862385809,1021,350181,福清市,福建省,0.030802459,0.004440413,0.770188209,0.026301084,0.225640695,0.028543813,1
729,0.267171204,0.732828796,1032,350322,仙游县,福建省,0.090034247,0.001667649,0.911392332,0.013532602,0.142857143,0.001776665,1
730,0.143613577,0.856386423,1039,350426,尤溪县,福建省,0.109177054,0.000368413,0.960602578,0.003097589,0.147428567,0.001218582,1
731,0.194211781,0.805788219,1041,350428,将乐县,福建省,0.104216192,0.000389791,0.984055998,0.001982076,0.146299286,0.000790131,1
732,0.359110653,0.640889347,1046,350503,丰泽区,福建省,0.013685373,0.038604234,0.555070163,0.164273681,0.318990697,0.033393794,1
733,0.308894157,0.691105843,1052,350526,德化县,福建省,0.147459299,0.000695003,0.956871552,0.003886327,0.146567862,0.001144946,1
734,0.156979382,0.843020618,1071,350722,浦城县,福建省,0.102916182,0.000292101,0.9779354,0.002694287,0.14765928,0.001345347,1
735,0.193070829,0.806929171,1072,350723,光泽县,福建省,0.115753605,0.000289751,0.984513086,0.001893281,0.142857143,0.000774605,1
736,0.230944633,0.769055367,1073,350724,松溪县,福建省,0.087156059,0.000423134,0.961257792,0.003326834,0.142857143,0.00153153,1
737,0.094733,0.905267,1078,350802,新罗区,福建省,0.13447363,0.001903415,0.945519809,0.007765534,0.151603568,0.002049335,1
738,0.391015232,0.608984768,1079,350803,永定区,福建省,0.09872641,0.00061891,0.942832304,0.005407891,0.142857143,0.001658334,1
739,0.11656791,0.88343209,1081,350823,上杭县,福建省,0.103368269,0.000769869,0.948848514,0.00374186,0.154519283,0.001363565,1
740,0.068939209,0.931060791,1085,350902,蕉城区,福建省,0.097600534,0.002702141,0.93728742,0.009569741,0.231472866,0.006205524,1
741,0.319621027,0.680378973,1086,350921,霞浦县,福建省,0.055991191,0.001013369,0.909157478,0.009486693,0.196864995,0.007393341,1
742,0.120648503,0.879351497,1087,350922,古田县,福建省,0.127878464,0.000493848,0.940072844,0.004090159,0.169130009,0.002007541,1
743,0.346674383,0.653325617,1090,350925,周宁县,福建省,0.162970812,0.000404074,0.964706771,0.003460625,0.142857143,0.001649923,1
744,0.10629648,0.89370352,1092,350981,福安市,福建省,0.068449938,0.001762496,0.934962284,0.009257887,0.203000009,0.003480618,1
745,0.253396928,0.746603072,1096,360104,青云谱区,江西省,0.00484061,0.053688134,0.346688858,0.239566193,0.142857143,0.082485039,1
